"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"WHAMMP3" -0.447905729370933 3.16370702282144 -2.74920486559203 0.00980443785717513 0.0618288613744514 -2.76401562370808
"MSANTD2" -0.304474329259313 3.15462195316729 -2.74909869776191 0.0098069889832075 0.0618288613744514 -2.76486082936091
"ATP5F1C" 0.196054814571612 6.08281906163602 2.89044592598172 0.00690906989821715 0.0506354311539202 -2.76523525340675
"ZBTB32" 0.887069338556185 2.33853673641802 2.71217361297902 0.0107328245428065 0.0651371420528944 -2.76647348601462
"USP20" -0.251090100178633 6.24079615486619 -2.89049529266214 0.00690821560614151 0.0506354311539202 -2.76657662771281
"ACSL4" 0.305020071986389 5.91412325679152 2.88718103063452 0.00696579024559151 0.0507040731950711 -2.7671812062094
"GIGYF1" -0.172620122462383 7.89536117226977 -2.88846869194068 0.00694336784633006 0.0506629656989303 -2.7680857430248
"TFAP4" -0.348304077947274 3.63647052090535 -2.77736620284455 0.00914920460886858 0.059837726426943 -2.76999735663812
"ZNF559" -0.72522154094187 2.23335612712897 -2.69591304675039 0.0111658235194155 0.0665076971318673 -2.7722211187078
"PGBD2" -0.51229734400271 1.33015751289202 -2.67363207671742 0.011785569221634 0.068629843092103 -2.77336363586895
"RFC2" 0.281392160180574 3.87399407868361 2.79693931024549 0.00871816471965507 0.0580863510002764 -2.77436562603198
"LINC02972" 2.05171876320551 2.65778568119947 2.72551839295402 0.0103892086112261 0.0638070562206138 -2.77507301556765
"ZXDA" -0.381015979621183 2.66861317553845 -2.71677664966987 0.0106131218125175 0.0646852143336127 -2.77562273711561
"SLC22A4" 0.643378243877831 3.53227145593647 2.77638292329819 0.00917137571833258 0.0599279178002692 -2.77575191186431
"LINC01588" -0.430467273601038 4.12270892778609 -2.80350193751393 0.00857794962867888 0.0575376462010133 -2.77690012661372
"TALDO1" 0.457262677178096 7.75340577900432 2.88491251392026 0.00700545837683445 0.0508985614169019 -2.77745899139132
"PTTG1IP" 0.34221298502063 7.1751606090702 2.88729354386809 0.00696382830859392 0.0507040731950711 -2.77958533895651
"RNF7" 0.178846131127518 5.24514713082657 2.86360442835175 0.00738857250618906 0.0526287901425856 -2.77972290283404
"TSG101" 0.289736001915222 5.03349823377763 2.8555076901361 0.007539246400293 0.0531397450999731 -2.78134019023764
"AQR" -0.171068235939562 5.98304765609499 -2.87981299823301 0.00709540757745341 0.0514420241794824 -2.78337354255953
"PIK3R6" 0.43840211192803 3.49836417359732 2.76895959839293 0.00934038613103497 0.0603016813826333 -2.78580871841382
"ZSWIM9" -0.319892062912057 3.29782880443559 -2.74818256029679 0.00982902877629569 0.0618484030576728 -2.78707851531508
"MRFAP1L1" -0.325951384938437 4.57032972027037 -2.82553726861191 0.00812245068354645 0.0556860107327789 -2.7891116049972
"NBPF12" -0.291858487317229 5.66364556189217 -2.869382114456 0.00728278934677853 0.0521108325104444 -2.78961147532573
"BICD1" -0.416418908385246 3.14338929398268 -2.73434980361883 0.0101674766650943 0.0632970333402786 -2.79037869987676
"CBY1" -0.444333216026665 1.32890576735176 -2.6637988940891 0.0120691204590539 0.0692541285191084 -2.79265911211657
"RPS6" -0.270681854687311 10.5059716311353 -2.84997026861457 0.00764395024817239 0.0537171998369779 -2.79536336372043
"BTK" 0.445544134794969 5.9432243805107 2.87313796471638 0.00721478909937525 0.0518814320667359 -2.80059705604413
"RRP12" 0.466879142385514 7.0588490106249 2.87831690329481 0.00712200225943402 0.0515547272211455 -2.80078234765649
"SCAMP4" 0.221379294020584 5.80125334860849 2.86980436230357 0.007275114532851 0.0520875231155914 -2.80170752712834
"INSL3" 0.66349347445848 1.22087664851375 2.65861076338899 0.0122212668630482 0.0696343799469546 -2.80406787689902
"NLRC3" -0.44361825353098 7.26707255348064 -2.87606917750347 0.00716213425998565 0.0517182407800066 -2.80457634545024
"ABCC2" -0.458782174235926 1.90871544973783 -2.67096070375951 0.0118619827967769 0.0688200431478374 -2.80527826586479
"ATXN7L3B" -0.203676673558435 6.33426880545792 -2.87318312649914 0.00721397508219385 0.0518814320667359 -2.8086116017366
"AMMECR1" -0.311824320865405 4.13478994533265 -2.79114456522434 0.0088437544727092 0.0586532917560106 -2.80941598817929
"TBC1D22B" 0.238779780132285 4.78549980339389 2.83233571094175 0.00798656085449338 0.055109388238494 -2.80943520877274
"PPP6C" 0.168303273408684 6.154909451654 2.87178616382127 0.0072391946101938 0.0519570350181844 -2.80972674452831
"RNPEP" 0.329128015872229 6.62720834596256 2.87423115663336 0.00719510913048817 0.0518293994298818 -2.81109500250498
"TRIT1" -0.254870401109506 3.482712597562 -2.74890088125371 0.00981174400504634 0.0618288613744514 -2.81205582215144
"ZNF565" -0.379312347005611 1.63159884902241 -2.66003105317919 0.0121794395914833 0.0696170390997434 -2.8121682436006
"SNAPC2" 0.230323709768548 4.355103369532 2.80908269738125 0.00846037732813165 0.0572020249075982 -2.81225492449044
"TMEM115" 0.250709957740529 4.16349071658779 2.79754283913863 0.00870518085513135 0.0580863510002764 -2.81242505306262
"COX17" 0.234407401054361 4.01298133153917 2.78774483969684 0.00891822291776901 0.0591139317854593 -2.81289380728031
"GCNA" -0.463170301328566 2.19685070858645 -2.67644612974901 0.0117055692036482 0.0683665537639522 -2.81388186050717
"LY6E" 0.524040588086759 7.93040046349617 2.86649530440986 0.00733546449085255 0.0524072716573188 -2.8163727504833
"ARF3" 0.202664385669536 6.67674897160704 2.8712952453531 0.00724807688304896 0.0519570350181844 -2.81800068058329
"BBOF1" 1.11097626164228 1.67120342322857 2.66146349502775 0.0121373890857982 0.0694777146115205 -2.82092108891762
"GOLGA2P10" -0.709744859197835 1.85019799424219 -2.65901026627573 0.0122094881180922 0.0696200599074196 -2.82176492086612
"CAPZA2" 0.27156852035236 5.93928717596781 2.86353864831858 0.00738978513905945 0.0526287901425856 -2.82208269134133
"MYO1G" 0.22295374911968 9.38670923162858 2.84790562787616 0.00768333762877896 0.0539297126896199 -2.82646129280789
"ZNF439" -0.486803250953642 2.82900739802876 -2.69869272595855 0.0110906702064239 0.066251865792376 -2.8279204984548
"SLC25A11" 0.236672215841618 5.15992969607578 2.83926019534714 0.00785034610990888 0.0546143252672835 -2.82877726470713
"CD55" 0.486637174214203 7.78932758907736 2.86189130642277 0.00742021439127398 0.0527103422300619 -2.82936011546329
"PTGDR" -0.747977403190515 2.95403594690995 -2.70103930035638 0.0110275933413574 0.0660088226808558 -2.83086084213655
"RAC1" 0.271289984155318 7.52276272621939 2.86083663309339 0.00743975780691396 0.0527538328677868 -2.8362041119278
"UQCRFS1" 0.198612792059576 5.6621522180809 2.85126100651996 0.00761942309604342 0.0536087333821861 -2.83639945064823
"TSTD1" -0.400891758974224 2.99141464921117 -2.70497608768101 0.0109225204279697 0.0656464632449636 -2.83711601505707
"TDP1" -0.244804804909148 4.18262241860073 -2.78265892460913 0.00903072220160574 0.0594219442424317 -2.8376454532508
"ACP2" 0.529965424793359 4.24129282512517 2.7917312998634 0.00883096152083314 0.05860140588276 -2.83932323730503
"AFG3L1P" -0.161810703157008 5.29400091316889 -2.8369447444289 0.00789564994523184 0.0548172668963977 -2.83932324909816
"SRP14" 0.16428112755899 7.29110193086687 2.86022303278472 0.00745115024921184 0.0527662274066123 -2.84055690936309
"WSB1" 0.283004726829328 7.28768386120729 2.86001964764848 0.00745493002539147 0.0527662274066123 -2.84089802061875
"LILRA6" 0.619279191444313 6.0275824404094 2.85640649840994 0.00752237896434413 0.0530525674327428 -2.84125760513977
"RALGPS1" -0.358627765043856 3.82041826055611 -2.75606038353533 0.00964101095590222 0.0614191254413824 -2.84133058361059
"TXNDC5" 0.943648638697067 3.2583336790518 2.72908149649409 0.0102992119880817 0.0635522280290215 -2.84135261725938
"CLIP1" 0.166670320491209 7.16623079979418 2.86023919270484 0.00745085000517498 0.0527662274066123 -2.84172070354498
"IDH1" 0.623432724520904 3.95920897817481 2.7730649264205 0.00924656165884816 0.0599816637275372 -2.84327109725191
"AQP9" 0.994255248815046 6.65331214163167 2.85870750848619 0.0074793585839842 0.052875657327543 -2.84424261115768
"P2RY1" 0.922072316773209 2.1832356891824 2.66776207395119 0.0119540837930532 0.0690965805245564 -2.84540268237541
"ARSG" -0.295167263806357 4.28548091573364 -2.78443689256584 0.00899124387853909 0.05939761782394 -2.84599664501475
"SNPH" -0.483671533168655 3.16654658392202 -2.70914134896806 0.0108123648749726 0.0652838743500653 -2.84721924659427
"IPP" -0.386813147584457 2.31620514636302 -2.66496853323077 0.0120350636146629 0.0692315054714591 -2.8476022320821
"IFT88" -0.300584021069433 3.11286132568582 -2.70755889308082 0.0108540924777178 0.0654609101827918 -2.8485709369128
"MCM4" 0.590838892275656 4.71865688475948 2.81269368979904 0.00838510924923465 0.0569471786665448 -2.84928528760617
"POLR2E" 0.226105286578941 6.72741758337324 2.85644588012444 0.00752164072079056 0.0530525674327428 -2.85201722545904
"PSME2P2" 0.569999008601689 1.34383499417906 2.63597350595669 0.0129061822650357 0.0719900212502221 -2.85243422420305
"CISD2" 0.643517222072065 3.71978495236208 2.75254058455141 0.00972459809928279 0.0616421013756564 -2.85324268223785
"SUSD3" -0.573744194754873 3.32345267059493 -2.71490344097188 0.0106616840365201 0.0648388747594867 -2.85371821184617
"COG3" -0.152206346979721 5.63227116106925 -2.84070573752072 0.00782218661226318 0.0545149081157254 -2.85484998897382
"POMGNT1" -0.237281596376425 4.92060749296597 -2.81464745645323 0.00834464668380023 0.0568129755746953 -2.85514563881087
"AMPD2" 0.370800448773826 7.9853764892288 2.84817783125416 0.00767813389099182 0.0539252857906942 -2.85745898715642
"MDM4" -0.211054869999787 8.26474511882676 -2.84590009222923 0.00772177983876955 0.0540589656722118 -2.85845677772897
"ATXN7L1" -0.224682251020648 5.17004927913475 -2.82321995415397 0.00816926342340185 0.0559094337137287 -2.85891212535768
"TMEM70" 0.3912933119726 3.29910378038985 2.72145185888391 0.0104928164235983 0.0642747107071359 -2.85891547856582
"KANK2" 1.26255767079436 1.97976064191177 2.65260102859753 0.0123997324269741 0.070263525566173 -2.86022781468612
"ANGEL2" -0.219159015994844 5.60886298544443 -2.83658245253922 0.0079027606617941 0.0548172668963977 -2.86186453259289
"MRPL11" 0.185075606228915 4.31038613328343 2.78331248991403 0.00901619150936503 0.0594219442424317 -2.8623207001516
"RNPC3" -0.298137744075466 4.9865463039459 -2.81350362205803 0.00836831326832172 0.0569277007862784 -2.86255956375319
"IGLV2.11" 1.40048121187634 3.39443815290829 2.727202036418 0.0103465922800486 0.0637112355959963 -2.86345485919442
"TUBD1" -0.433685735563256 1.50766015622192 -2.63046266960047 0.0130782208542668 0.0724883525139709 -2.86392249538391
"MORN1" -0.392004562883388 2.17770618467785 -2.65150677021779 0.0124324867320591 0.070347352948388 -2.86393107967752
"LPAR2" 0.311775738088134 6.06421519512942 2.84667779951323 0.00770685132064529 0.0539983308217762 -2.86472147026916
"BEX2" -0.676939508204417 2.5622665750132 -2.66490354411144 0.0120369535844263 0.0692315054714591 -2.86611267530476
"BTG1.DT" -0.524139107427249 2.33164670969784 -2.65494348629523 0.0123298849229048 0.0699682401399872 -2.86744165973759
"JUN" -0.398176336666928 10.9987765681526 -2.81142348055991 0.00841151385988599 0.0570049261125147 -2.87032493661563
"CEACAM3" 0.953531374350199 1.65981728089051 2.63600197254612 0.0129052990591493 0.0719900212502221 -2.87044838026109
"DYNLRB1" 0.252125562970843 5.79483450356968 2.83929420821827 0.00784968243977129 0.0546143252672835 -2.87080426453282
"CXCL8" -1.19865312969063 9.12829315742493 -2.83266211360522 0.00798009055128435 0.055109388238494 -2.87092312883941
"ZDHHC5" 0.152177243824727 6.49669172563723 2.84696460676911 0.00770135274005481 0.0539983308217762 -2.87211526621024
"SEMA6C" -0.499061622026037 1.68708139377685 -2.6286370600337 0.0131356801148585 0.0726483327477361 -2.87554812592766
"RABIF" 0.21446485440043 3.84446385024314 2.74857684937477 0.00981953758424766 0.0618288613744514 -2.87589033112338
"SH3BGRL2" 0.838333802886913 3.22327347844514 2.70987263563691 0.0107931321719405 0.0652392798491968 -2.87687239084597
"NT5DC2" 0.535591835754425 3.33862976827961 2.71576261369935 0.0106393846664246 0.064756451974777 -2.87825918341904
"NETO2" 0.375175881713584 2.84267078325954 2.68240977834394 0.0115376954407211 0.0677889908505149 -2.879356061241
"SNRK" -0.303384894358795 7.25654718219076 -2.84308852311897 0.00777597622685182 0.0542891128875291 -2.87996830036382
"ZNF17" -0.413510021993154 1.21508400540803 -2.61636998980675 0.0135278797799056 0.0737838845349893 -2.88087863034376
"OBSCN" -0.710067752584599 5.224480198071 -2.80990226111753 0.00844323889211579 0.0571542325004761 -2.88166985252005
"CEACAM4" 0.794029003908731 3.39115119065352 2.71819716082124 0.0105764330852796 0.0646203621459154 -2.88284921080597
"C17orf58" 0.504600816148348 1.27040714029772 2.61822954379116 0.0134677375292104 0.0736732459055765 -2.88342271041014
"ARMC1" -0.247648164520081 3.1857900436643 -2.69598053287754 0.0111639933189302 0.0665076971318673 -2.88435537637232
"CYP2R1" -0.295224901637595 3.60176024243805 -2.72188182441336 0.0104818163365791 0.0642419845327133 -2.88447146734865
"CPD" 0.238444209452385 6.57539149725096 2.84168602699625 0.00780314431752399 0.0544465549066526 -2.8848860404909
"RESF1" -0.317418579796993 7.07412724990716 -2.84124087173391 0.00781178613737585 0.0544746198296487 -2.88536311495862
"GLRX5" 1.02415426553828 5.23497073273767 2.81775795887416 0.00828060544885339 0.0565845623488493 -2.88550352607009
"MFSD14B" 0.379996832688415 5.32618777570475 2.82016538376918 0.00823135623602234 0.0563017127234196 -2.88585257932473
"CENPN" 0.523058249316214 2.89883647466101 2.68301303558015 0.0115208392839728 0.0677236973263244 -2.88691805065951
"IMP3" -0.330165031562513 4.21047914942299 -2.76020180730227 0.00954352101051776 0.0610326210728708 -2.88821535071186
"PEX16" 0.201383608973134 5.19585428730932 2.81336659050023 0.00837115274452229 0.0569277007862784 -2.88981654431128
"PSIP1" -0.263587203070391 6.25894962025583 -2.83632787921378 0.00790776077609129 0.0548197031579474 -2.89033449109244
"KDELR1" 0.258042877331444 6.27751484056943 2.8374084645323 0.00788655725304382 0.0548015811007028 -2.89082124702518
"TARS2" -0.210196962103318 4.3541884839028 -2.76869272640179 0.00934651600873318 0.0603016813826333 -2.89131253871686
"FBLN2" -0.751993764853094 1.2518070187487 -2.61094394640622 0.0137047944673751 0.0743704263043202 -2.89150248746086
"SCLT1" 0.281559675021367 5.00964777771124 2.80476270444774 0.00855125546053194 0.0575304108701049 -2.89372611855305
"AIM2" 0.544329492098956 2.13819146968493 2.63898883240047 0.0128129393024483 0.0716406734255431 -2.89595750517887
"TRMT10C" -0.375442696530718 2.94138160922741 -2.67283404167637 0.0118083486574414 0.0686946459637637 -2.89710057148381
"CGAS" 0.383446432902104 4.16305264349794 2.75916426548717 0.00956785812645064 0.0610851018013567 -2.89903776350761
"IMPA2" 0.479437028101191 4.4752017711747 2.7776439367039 0.00914295131489865 0.0598300121560959 -2.89966247390426
"TXNDC12" 0.335378321924019 3.03414653093542 2.68410998197952 0.0114902471673202 0.0676057004432678 -2.90099737267704
"SRSF11" -0.230010415408273 8.22385398663807 -2.82666267028527 0.00809980697423492 0.0556170756972442 -2.90283106595031
"MLLT1" 0.215930543274173 6.07567211488117 2.82973213244033 0.00803834824196331 0.0553346190713552 -2.90329822035842
"RPS4Y1" -0.233064552217075 7.68903524770041 -2.8301297141388 0.00803041967923683 0.0553123299401639 -2.90413438949835
"PLEKHB1" -0.668492939586929 2.80526956218806 -2.65852455700197 0.0122238099126693 0.0696343799469546 -2.90561144105867
"NTAN1" 0.273387140709182 5.14239747685818 2.80418881302561 0.00856339677882479 0.0575304108701049 -2.9064860594165
"EEF2K" -0.249812822516468 4.70616821447615 -2.78050333555343 0.00907880274753864 0.059554171034362 -2.9072258797995
"SH3GLB1" 0.192249738029001 6.88743369984424 2.83208122066152 0.00799160904747497 0.055109388238494 -2.90730171666321
"FKBP3" 0.213737289761512 4.48169482895451 2.77306508850771 0.00924655797191134 0.0599816637275372 -2.90750329815119
"EVI5" 0.422870959666595 3.8228508308343 2.73345348505255 0.010189777818644 0.0633076185655689 -2.90846920431858
"FANCL" 0.513856276892762 1.76813084824556 2.61825543282978 0.0134669019680057 0.0736732459055765 -2.90909039431454
"KCNC3" 0.464717389248673 5.08564808185622 2.80137944981969 0.00862306533303482 0.0577401349599 -2.9094386624133
"ESF1" -0.337674636165255 3.38771391754561 -2.6955072922527 0.0111768333281812 0.0665306504825405 -2.91006689830296
"FANCA" 0.342344681443576 4.61915683171308 2.77990208849549 0.00909225624344797 0.0595643809015214 -2.9101391199367
"GRN" 0.450245304180552 9.59851848767142 2.80781479938124 0.00848695540006365 0.0572857344462224 -2.91071389603022
"DGKE" -0.311606224971213 4.79810947662608 -2.78247115947642 0.0090349008255421 0.0594219442424317 -2.91133990124488
"DLEU2" 0.439789938546567 2.84338922324624 2.66474593751915 0.0120415381378869 0.0692315054714591 -2.91674480133256
"N4BP1" 0.236000489816606 6.61106583776986 2.82650565307807 0.00810296269062632 0.0556170756972442 -2.91950531661914
"THAP5" -0.423583721065913 2.44247514646044 -2.63333574263368 0.0129882651862901 0.0721760711954443 -2.92368671356935
"IL15RA" 0.305923120282646 4.27986214681835 2.75385359259056 0.00969333834999266 0.0615029384209631 -2.92549678895334
"MGLL" 0.505068628215466 4.31474270020652 2.75638698281133 0.0096332890874643 0.0614031053618265 -2.92692776937801
"HSP90B1" 0.289885038991882 8.45461143777672 2.81253013198609 0.00838850486293998 0.0569471786665448 -2.92869109685691
